Company,Industry,Short Description (< 5 words),Title,Technology,Tag,Year,Link
Zillow,E-commerce and retail,Identify customers that are likely to convert,"Identifying High-Intent Buyers
",Predictive ML,propensity to buy,2022,https://www.zillow.com/tech/identifying-high-intent-buyers/
Netflix,Media and streaming,Recommend content to view,Reinforcement Learning for Budget Constrained Recommendations,Predictive ML,recommender system,2022,https://netflixtechblog.com/reinforcement-learning-for-budget-constrained-recommendations-6cbc5263a32a
Peloton,Tech,Recommend fitness training videos,How We Built: An Early-Stage Machine Learning Model for Recommendations,Predictive ML,recommender system,2022,https://www.onepeloton.com/press/articles/how-we-built-machine-learning
Trivago,"Travel,E-commerce and retail",Optimize accommodation ranking,Explore-exploit dilemma in Ranking model,Predictive ML,search,2022,https://tech.trivago.com/post/2022-11-04-explore-exploit-dilemma-in-ranking-model
Walmart,E-commerce and retail,Assist in e-commerce shopping ,A Unified Multi-task Model for Supporting Multiple Virtual Assistants in Walmart,NLP,voice interface,2022,https://medium.com/walmartglobaltech/a-unified-multi-task-model-for-supporting-multiple-virtual-assistants-in-walmart-2b077c2c96e
Grab,Delivery and mobility,Detect fraud with graph models,Graph for fraud detection,Predictive ML,fraud detection,2022,https://engineering.grab.com/graph-for-fraud-detection
Glassdoor,Social platforms,Recommend interesting posts to users ,Personalized Fishbowl Recommendations with Learned Embeddings: Part 2,Predictive ML,recommender system,2022,https://medium.com/glassdoor-engineering/personalized-fishbowl-recommendations-with-learned-embeddings-part-2-78a16b04d396
Glassdoor,Social platforms,Recommend interesting posts to users ,Personalized Fishbowl Recommendations with Learned Embeddings: Part 1,Predictive ML,recommender system,2022,https://medium.com/glassdoor-engineering/personalized-fishbowl-recommendations-with-learned-embeddings-part-1-6031abe84661
Dailymotion,Media and streaming,Recommend diversified video content,Optimizing video feed recommendations with diversity: Machine Learning first steps,Predictive ML,recommender system,2022,https://medium.com/dailymotion/optimizing-video-feed-recommendations-with-diversity-machine-learning-first-steps-4cf9abdbbffd
Linkedin,Social platforms,Predict churn and upsell products,The journey to build an explainable AI-driven recommendation system,Predictive ML,"churn prediction,propensity to buy,lead scoring",2022,https://engineering.linkedin.com/blog/2022/the-journey-to-build-an-explainable-ai-driven-recommendation-sys
Netflix,Media and streaming,Detect account or content fraud,Machine Learning for Fraud Detection in Streaming Services,Predictive ML,fraud detection,2022,https://netflixtechblog.medium.com/machine-learning-for-fraud-detection-in-streaming-services-b0b4ef3be3f6
Zillow,E-commerce and retail,Select tags for product listings,Helping Home Shoppers Find a Home to Love Through Home Insights,NLP,"product feature,item classification",2022,https://www.zillow.com/tech/helping-shoppers-find-a-home-using-home-insights/
PayPal,Fintech and banking,Prioritize sales leads,Sales Pipeline Management with Machine Learning: A Lightweight Two-Layer Ensemble Classifier Framework,Predictive ML,"propensity to buy,lead scoring",2022,https://medium.com/paypal-tech/sales-pipeline-management-with-machine-learning-15398bab913b
Gousto,Delivery and mobility,Predict subscription churn,Using Data Science to Retain Customers,Predictive ML,churn prediction,2022,https://medium.com/gousto-engineering-techbrunch/using-data-science-to-retain-customers-63f19a03a0b6
Grammarly,Tech,Correct grammatical errors,Innovating the Basics: Achieving Superior Precision and Recall in Grammatical Error Correction,NLP,product feature,2022,https://www.grammarly.com/blog/engineering/innovating-the-basics/
Instacart,Delivery and mobility,Autocomplete user searches in e-commerce,How Instacart Uses Machine Learning-Driven Autocomplete to Help People Fill Their Carts,NLP,"search,product feature",2022,https://tech.instacart.com/how-instacart-uses-machine-learning-driven-autocomplete-to-help-people-fill-their-carts-9bc56d22bafb
Meta,Social platforms,Personalize daily digest notifications,Improving Instagram notification management with machine learning and causal inference,Predictive ML,"causality,content personalization",2022,https://engineering.fb.com/2022/10/31/ml-applications/instagram-notification-management-machine-learning/
Ebay,Social platforms,Recommend products and content,Multi-Relevance Ranking Model for Similar Item Recommendation,Predictive ML,recommender system,2022,https://tech.ebayinc.com/engineering/multi-relevance-ranking-model-for-similar-item-recommendation/
Spotify,Media and streaming,Search for podcasts,Introducing Natural Language Search for Podcast Episodes,NLP,search,2022,https://engineering.atspotify.com/2022/03/introducing-natural-language-search-for-podcast-episodes/
Linkedin,Social platforms,Improve ML model performance with multitask learning,Applying multitask learning to AI models at LinkedIn,Predictive ML,"search,ops",2022,https://engineering.linkedin.com/blog/2022/applying-multitask-learning-to-ai-models-at-linkedin
New York Times,Media and streaming,Personalize paywall limits,How The New York Times Uses Machine Learning To Make Its Paywall Smarter,Predictive ML,"causality,content personalization,product feature",2022,https://open.nytimes.com/how-the-new-york-times-uses-machine-learning-to-make-its-paywall-smarter-e5771d5f46f8
Uber,Delivery and mobility,Verify documents,Uber’s Real-Time Document Check,CV,"product feature,fraud detection",2022,https://www.uber.com/en-GB/blog/ubers-real-time-document-check/
Wayfair,E-commerce and retail,Identify specific entities within a text,Wayfair’s New Approach to Aspect Based Sentiment Analysis Helps Customers Easily Find “Long Tail” Products,Predictive ML,"search,item classification",2022,https://www.aboutwayfair.com/careers/tech-blog/wayfairs-new-approach-to-aspect-based-sentiment-analysis-helps-customers-easily-find-long-tail-products
Mercado Libre,Delivery and mobility,Predict product dimensions for delivery,Predicting package dimensions based on a similarity model at Mercado Libre,Predictive ML,"ops,product feature",2022,https://medium.com/mercadolibre-tech/predicting-package-dimensions-based-on-a-similarity-model-at-mercado-libre-d64a9dd4351d
Google,Tech,Generate summaries,Auto-generated Summaries in Google Docs,Generative AI & LLM,product feature,2022,https://ai.googleblog.com/2022/03/auto-generated-summaries-in-google-docs.html
Instacart,Delivery and mobility,Search food and grocery items,How Instacart Uses Embeddings to Improve Search Relevance,Predictive ML,search,2022,https://tech.instacart.com/how-instacart-uses-embeddings-to-improve-search-relevance-e569839c3c36
Google,Tech,Summarize conversations,"
Conversation Summaries in Google Chat",Generative AI & LLM,product feature,2022,https://ai.googleblog.com/2022/11/conversation-summaries-in-google-chat.html
Autotrader,E-commerce and retail,Personalize automotive search results ,Real-Time Personalisation of Search Results with Auto Trader's Customer Data Platform,Predictive ML,search,2022,https://engineering.autotrader.co.uk/2022/11/23/real-time-personalisation-of-search-results-with-auto-traders-customer-data-platform.html
Doordash,Delivery and mobility,Search food and grocery items,3 Changes to Expand DoorDash’s Product Search Beyond Delivery,Predictive ML,search,2022,https://doordash.engineering/2022/05/10/3-changes-to-expand-doordashs-product-search/
Uber,Delivery and mobility,Predict estimated time of arrival,DeepETA: How Uber Predicts Arrival Times Using Deep Learning,Predictive ML,ETA prediction,2022,https://www.uber.com/en-GB/blog/deepeta-how-uber-predicts-arrival-times/
Wayfair,E-commerce and retail,"Predict intent in customer support messages
",Building Wayfair’s First Virtual Assistant: Automating Customer Service by Text Based Intent Prediction,NLP,customer support,2022,https://www.aboutwayfair.com/careers/tech-blog/building-wayfairs-first-virtual-assistant-automating-customer-service-by-text-based-intent-prediction
Wayfair,E-commerce and retail,Optimize email sending time and frequency,Nightingale: Scalable Daily Sales Email Sending Decision Model,Predictive ML,content personalization,2022,https://www.aboutwayfair.com/careers/tech-blog/nightingale-scalable-daily-email-sending-decision-model
Nextdoor,Social platforms,Predict harmful comments ,Using predictive technology to foster constructive conversations,NLP,spam / content moderation,2022,https://engblog.nextdoor.com/using-predictive-technology-to-foster-constructive-conversations-4af437942bd4
Guardian,Media and streaming,Matching extracted entities to real names,Recognising ‘bad actors’ in data leaks with AI,NLP,software ops,2022,https://www.theguardian.com/info/2022/dec/09/recognising-bad-actors-in-data-leaks-with-ai
Snap,Social platforms,Rank relevant ads,Machine Learning for Snapchat Ad Ranking,Predictive ML,ad ranking / targeting,2022,https://eng.snap.com/machine-learning-snap-ad-ranking
Foodpanda,Delivery and mobility,Classify restaurants and cuisines,Classifying restaurant cuisines with subjective labels,Predictive ML,item classification,2022,https://medium.com/foodpanda-data/classifying-restaurant-cuisines-with-subjective-labels-fa10012d18a9 
Lyft,Delivery and mobility,Optimize trip price,Pricing at Lyft,Predictive ML,pricing,2022,https://eng.lyft.com/pricing-at-lyft-8a4022065f8b
Linkedin,Social platforms,Deliver more relevant job recommendations,Improving job matching with machine-learned activity features,Predictive ML,"recommender system,HR tasks",2022,https://engineering.linkedin.com/blog/2022/improving-job-matching-with-machine-learned-activity-features-
Expedia,"Travel,E-commerce and retail",Rank relevant travel deals,How to Optimise Rankings with Cascade Bandits,Predictive ML,search,2022,https://medium.com/expedia-group-tech/how-to-optimise-rankings-with-cascade-bandits-5d92dfa0f16b
Expedia,"Travel,E-commerce and retail",Categorize customer feedback,Categorising Customer Feedback Using Unsupervised Learning,NLP,item classification,2022,https://medium.com/expedia-group-tech/categorising-customer-feedback-using-unsupervised-learning-8608c1e62d48
Netflix,Media and streaming,Apply causality in experiments and marketing,A Survey of Causal Inference Applications at Netflix,Predictive ML,causality,2022,https://netflixtechblog.com/a-survey-of-causal-inference-applications-at-netflix-b62d25175e6f
Uber,Delivery and mobility,Send timely push notifications,How Uber Optimizes the Timing of Push Notifications using ML and Linear Programming,Predictive ML,content personalization,2022,https://www.uber.com/en-US/blog/how-uber-optimizes-push-notifications-using-ml/
Instacart,Delivery and mobility,Recommend relevant food items,Personalizing Recommendations for a Learning User,Predictive ML,recommender system,2022,https://www.instacart.com/company/how-its-made/personalizing-recommendations-for-a-learning-user/
Doordash,Delivery and mobility,Recommend substitute items,Evolving DoorDash’s Substitution Recommendations Algorithm,Predictive ML,"product feature,recommender system",2022,https://doordash.engineering/2022/09/08/evolving-doordashs-substitution-recommendations-algorithm/
Doordash,Delivery and mobility,Personalize recommendations on homepage,Homepage Recommendation with Exploitation and Exploration,Predictive ML,recommender system,2022,https://doordash.engineering/2022/10/05/homepage-recommendation-with-exploitation-and-exploration/
Yelp,Social platforms,Personalize recommendations,Beyond Matrix Factorization: Using hybrid features for user-business recommendations,Predictive ML,recommender system,2022,https://engineeringblog.yelp.com/2022/04/beyond-matrix-factorization-using-hybrid-features-for-user-business-recommendations.html
Uber,Delivery and mobility,Detect payment fraud,Project RADAR: Intelligent Early Fraud Detection System with Humans in the Loop,Predictive ML,fraud detection,2022,https://www.uber.com/en-GB/blog/project-radar-intelligent-early-fraud-detection/
Oda,Delivery and mobility,Predict driver's non-driving time,How we went from zero insight to predicting service time with a machine learning model — Part 2/2,Predictive ML,"ETA prediction,ops",2022,https://medium.com/oda-product-tech/how-we-went-from-zero-insight-to-predicting-service-time-with-a-machine-learning-model-part-2-2-ad8b0c3e4838
Grammarly,Tech,Suggest text edits,"Under the Hood of the Grammarly Editor, Part Two: How Suggestions Work",Generative AI & LLM,product feature,2022,https://www.grammarly.com/blog/engineering/how-suggestions-work-grammarly-editor/
Airbnb,"Travel,E-commerce and retail",Improve travel search experience ,Building Airbnb Categories with ML and Human-in-the-Loop,Predictive ML,"search,product feature",2022,https://medium.com/airbnb-engineering/building-airbnb-categories-with-ml-and-human-in-the-loop-e97988e70ebb
Lyft,Delivery and mobility,Make causally valid forecasts,Causal Forecasting at Lyft (Part 1),Predictive ML,"causality,demand forecasting",2022,https://eng.lyft.com/causal-forecasting-at-lyft-part-1-14cca6ff3d6d
Pinterest,Social platforms,Personalize homepage contents,How Pinterest Leverages Realtime User Actions in Recommendation to Boost Homefeed Engagement Volume,Predictive ML,recommender system,2022,https://medium.com/pinterest-engineering/how-pinterest-leverages-realtime-user-actions-in-recommendation-to-boost-homefeed-engagement-volume-165ae2e8cde8 
Lyft,Delivery and mobility,Make causally valid forecasts,Causal Forecasting at Lyft (Part 2),Predictive ML,"causality,demand forecasting",2022,https://eng.lyft.com/causal-forecasting-at-lyft-part-2-418f1febca5a
Twitter,Social platforms,Recommend accounts to follow,Model-based candidate generation for account recommendations,Predictive ML,recommender system,2022,https://blog.twitter.com/engineering/en_us/topics/insights/2022/model-based-candidate-generation-for-account-recommendations
Faire,E-commerce and retail,Rank e-commerce items (feature store),Real-time ranking at Faire part 2: the feature store,Predictive ML,search,2022,https://craft.faire.com/real-time-ranking-at-faire-part-2-the-feature-store-3f1013d3fe5d
Amazon,Media and streaming,Suggest music to listen to,The Amazon Music conversational recommender is hitting the right notes,Predictive ML,"recommender system,product feature,voice interface",2022,https://www.amazon.science/latest-news/how-amazon-music-uses-recommendation-system-machine-learning
Walmart,E-commerce and retail,Curate e-commerce product recommendations,Scaling Product Recommendations using Basket Analysis- Part 1,Predictive ML,recommender system,2022,https://medium.com/walmartglobaltech/scaling-product-recommendations-using-basket-analysis-part-1-8434d4f8756f
Walmart,E-commerce and retail,Forecast anomalies in refrigeration ,Forecast Anomalies in Refrigeration with PySpark & Sensor-data,Predictive ML,"ops,predictive maintenance",2022,https://medium.com/walmartglobaltech/forecast-anomalies-in-refrigeration-with-pyspark-sensor-data-195f23ae24e2
Walmart,E-commerce and retail,Fill shopping cart via voice dialog,Voice Reorder Experience: add Multiple Product Items to your shopping cart,Predictive ML,voice interface,2022,https://medium.com/walmartglobaltech/voice-reorder-experience-add-multiple-product-items-to-your-shopping-cart-59d20fc61797
Linkedin,Social platforms,Estimate the impact of product changes,Ocelot: Scaling observational causal inference at LinkedIn,Predictive ML,causality,2022,https://engineering.linkedin.com/blog/2022/ocelot--scaling-observational-causal-inference-at-linkedin
Walmart,E-commerce and retail,Categorize e-commerce products,Semantic Label Representation with an Application on Multimodal Product Categorization,NLP,item classification,2022,https://medium.com/walmartglobaltech/semantic-label-representation-with-an-application-on-multimodal-product-categorization-63d668b943b7
Coupang,E-commerce and retail,Match duplicate items,Matching duplicate items to improve catalog quality,Predictive ML,product feature,2022,https://medium.com/coupang-engineering/matching-duplicate-items-to-improve-catalog-quality-ca4abc827f94
Netflix,Media and streaming,Improve video quality at scale,For your eyes only: improving Netflix video quality with neural networks,Predictive ML,"ops,product feature",2022,https://netflixtechblog.com/for-your-eyes-only-improving-netflix-video-quality-with-neural-networks-5b8d032da09c
Spotify,Media and streaming,Forecast user activity metrics,How We Built Infrastructure to Run User Forecasts at Spotify,Predictive ML,data analytics,2022,https://engineering.atspotify.com/2022/06/how-we-built-infrastructure-to-run-user-forecasts-at-spotify/ 
Digits,Fintech and banking,Extract information from banking transactions ,Training and Deploying State of the Art Transformer Models at Digits,NLP,product feature,2021,https://digits.com/developer/posts/training-and-deploying-state-of-the-art-transformer-models-at-digits/
Stitch Fix,E-commerce and retail,Recommend e-commerce inventory,Algorithm-Assisted Inventory Curation,Predictive ML,recommender system,2021,https://multithreaded.stitchfix.com/blog/2021/05/12/algorithm-assisted-inventory-curation/
Google,Tech,Correct grammatical errors,"Grammar Correction as You Type, on Pixel 6",Generative AI & LLM,product feature,2021,https://ai.googleblog.com/2021/10/grammar-correction-as-you-type-on-pixel.html
PayPal,Fintech and banking,Predict declined transactions,Using Machine Learning to Improve Payment Authorization Rate,Predictive ML,"product feature,ops",2021,https://medium.com/paypal-tech/using-machine-learning-to-improve-payment-authorization-rates-bc3b2cbf4999
Grammarly,Tech,Correct grammatical errors,Adversarial Grammatical Error Correction,Generative AI & LLM,product feature,2021,https://www.grammarly.com/blog/engineering/adversarial-grammatical-error-correction
Grammarly,Tech,Capture what readers pay attention to,ATTN: How Grammarly’s NLP/ML Team Figured Out Where Readers Focus in an Email,NLP,product feature,2021,https://www.grammarly.com/blog/engineering/readers-attention/
Brex,Fintech and banking,Classify bank transactions,How We Built a (Mostly) Automated System to Solve Credit Card Merchant Classification,Predictive ML,item classification,2021,https://medium.com/brexeng/how-we-built-a-mostly-automated-system-to-solve-credit-card-merchant-classification-f9108029e59b
Pinterest,Social platforms,Detect policy-violating comments,How Pinterest powers a healthy comment ecosystem with machine learning,NLP,spam / content moderation,2021,https://medium.com/pinterest-engineering/how-pinterest-powers-a-healthy-comment-ecosystem-with-machine-learning-9e5c3414c8ad
Mercado Libre,E-commerce and retail,Forecast demand for e-commerce items,Marketplace Forecasting: Sales or Demand? Why not both? Let’s find out!,Predictive ML,demand forecasting,2021,https://medium.com/mercadolibre-tech/global-time-series-forecasting-models-for-item-level-demand-and-sales-forecasts-in-our-marketplace-aee2956957ae
Stitch Fix,E-commerce and retail,Recommend looks,Stitching together spaces for query-based recommendations,CV,"recommender system,product feature",2021,https://multithreaded.stitchfix.com/blog/2021/08/13/stitching-together-spaces-for-query-based-recommendations/
Doordash,Delivery and mobility,Deliver orders on time,Using ML and Optimization to Solve DoorDash’s Dispatch Problem,Predictive ML,"ops,ETA prediction",2021,https://doordash.engineering/2021/08/17/using-ml-and-optimization-to-solve-doordashs-dispatch-problem/
Capital One,Fintech and banking,Improve cardholder experience,Improving Virtual Card Numbers with Edge Machine Learning,Predictive ML,product feature,2021,https://www.capitalone.com/tech/machine-learning/edge-machine-learning-eno-virtual-card-numbers/
Nubank,Fintech and banking,Predict conversions and attract new customers,Beyond prediction machines,Predictive ML,"propensity to buy,causality",2021,https://building.nubank.com.br/beyond-prediction-machines/
Capital One,Fintech and banking,Identify suspicious account activity,How Machine Learning Can Help Fight Money Laundering,Predictive ML,fraud detection,2021,https://www.capitalone.com/tech/machine-learning/how-machine-learning-can-help-fight-money-laundering/
Twitter,Social platforms,Forecast resource usage and cost,Forecasting SQL query resource usage with machine learning,Predictive ML,demand forecasting,2021,https://blog.twitter.com/engineering/en_us/topics/insights/2021/forecasting-sql-query-resource-usage-with-machine-learning
Amazon,E-commerce and retail,Predict coordinates of delivery location,Using learning-to-rank to precisely locate where to deliver packages,Predictive ML,"product feature,ops",2021,https://www.amazon.science/blog/using-learning-to-rank-to-precisely-locate-where-to-deliver-packages
Swiggy,Delivery and mobility,Detect fraud in online food delivery,DeFraudNet: An End-to-End Weak Supervision Framework to Detect Fraud in Online Food Delivery,Predictive ML,fraud detection,2021,https://bytes.swiggy.com/defraudnet-an-end-to-end-weak-supervision-framework-to-detect-fraud-in-online-food-delivery-22366ddce461
Stripe,Fintech and banking,Detect fraud in online payments,A primer on machine learning for fraud detection,Predictive ML,fraud detection,2021,https://stripe.com/en-mx/guides/primer-on-machine-learning-for-fraud-protection
Ocado ,E-commerce and retail,Forecast e-commerce grocery demand,Finding the sweet spot,Predictive ML,demand forecasting,2021,https://careers.ocadogroup.com/blogs/careers-blogs/our-technologies/finding-the-sweet-spot
Mercado Libre,E-commerce and retail,Generate attractive push notifications,How we design our push notifications strategy so that customers interact with our product,Predictive ML,product feature,2021,https://medium.com/mercadolibre-tech/how-we-design-our-push-notifications-strategy-so-that-customers-interact-with-our-product-fda8a3c4be01
Dropbox,Tech,Identify best time for renewal charge,Optimizing payments with machine learning,Predictive ML,ops,2021,https://dropbox.tech/machine-learning/optimizing-payments-with-machine-learning
Apple,Tech,Identify best user experience,Interpretable Adaptive Optimization,Predictive ML,content personalization,2021,https://machinelearning.apple.com/research/interpretable-adaptive-optimization
Doordash,Delivery and mobility,Extract information from images,How DoorDash Quickly Spins Up Multiple Image Recognition Use Cases,CV,"ops,search",2021,https://doordash.engineering/2021/11/03/how-doordash-quickly-spins-up-multiple-image-recognition-use-cases/
Gousto,Delivery and mobility,Recommend food items and recipes,Gousto R-series vol 1: Three tales of the Rouxcommender family,Predictive ML,recommender system,2021,https://medium.com/gousto-engineering-techbrunch/gousto-r-series-vol-1-three-tales-of-the-rouxcommender-family-a3555a93edea
Nextdoor,Social platforms,Send relevant and timely updates,Nextdoor Notifications: How we use ML to keep neighbors informed,Predictive ML,content personalization,2021,https://engblog.nextdoor.com/nextdoor-notifications-how-we-use-ml-to-keep-neighbors-informed-57d8f707aab0?gi=85c7ad8c8658
Microsoft,Tech,Rank customer support cases,ML and customer support (Part 1): Using Machine Learning to enable world-class customer support,Predictive ML,"customer support,ops",2021,https://medium.com/data-science-at-microsoft/ml-and-customer-support-part-1-using-machine-learning-to-enable-world-class-customer-support-c90b3b02f6a3
Microsoft,Tech,Cluster customer support issues by similarity,ML and customer support (Part 2): Leveraging topic modeling to identify the top investment areas in support cases,NLP,"customer support,ops",2021,https://medium.com/data-science-at-microsoft/ml-and-customer-support-part-2-leveraging-topic-modeling-to-identify-the-top-investment-areas-in-f0348382c251
Scribd,Media and streaming,Classify user-uploaded documents,Identifying Document Types at Scribd,CV,"product feature,item classification",2021,https://tech.scribd.com/blog/2021/identifying-document-types.html
Scribd,Media and streaming,Extract metadata from documents,Information Extraction at Scribd,NLP,"ops,search",2021,https://tech.scribd.com/blog/2021/information-extraction-at-scribd.html
Capital One,Fintech and banking,Automate incident management ,"Automated detection, diagnosis & remediation of app failure",Predictive ML,software ops,2021,https://www.capitalone.com/tech/machine-learning/automated-detection-diagnosis-remediation-of-application-failure/
Wayfair,E-commerce and retail,Automate ads placement and bidding,Evolution of Ads Bidding at Wayfair,Predictive ML,ad ranking / targeting,2021,https://www.aboutwayfair.com/careers/tech-blog/evolution-of-ads-bidding-at-wayfair
PayPal,Fintech and banking,Prevent repeated payment fraud,How PayPal Uses Real-time Graph Database and Graph Analysis to Fight Fraud,Predictive ML,fraud detection,2021,https://medium.com/paypal-tech/how-paypal-uses-real-time-graph-database-and-graph-analysis-to-fight-fraud-96a2b918619a
Uber,Delivery and mobility,Identify cash intermediaries ,Applying Machine Learning in Internal Audit with Sparsely Labeled Data,Predictive ML,ops,2021,https://www.uber.com/en-GB/blog/ml-internal-audit/
Wayfair,E-commerce and retail,Assign color names to products,From RGB to Descriptive Color Names: Wayfair's in-house color algorithms to improve customer shopping experience.,Predictive ML,item classification,2021,https://www.aboutwayfair.com/careers/tech-blog/from-rgb-to-descriptive-color-names-wayfairs-in-house-color-algorithms-to-improve-customer-shopping-experience
Shopify,E-commerce and retail,Categorize e-commerce products,Using Rich Image and Text Data to Categorize Products at Scale,CV,item classification,2021,https://shopify.engineering/machine-learning-at-shopify
Dailymotion,Media and streaming,Target contextual advertising,How Deep Learning can boost Contextual Advertising Capabilities,Predictive ML,ad ranking / targeting,2021,https://medium.com/dailymotion/how-deep-learning-can-boost-contextual-advertising-capabilities-c9ca7c8fc4e9
Meta,Social platforms,Personalize the newsfeed content,How machine learning powers Facebook’s News Feed ranking,Predictive ML,content personalization,2021,https://engineering.fb.com/2021/01/26/ml-applications/news-feed-ranking/
Doordash,E-commerce and retail,Predict delivery supply and demand,Managing Supply and Demand Balance Through Machine Learning,Predictive ML,demand forecasting,2021,https://doordash.engineering/2021/06/29/managing-supply-and-demand-balance-through-machine-learning/
PayPal,Fintech and banking,Detect payment fraud ,Deploying Large-scale Fraud Detection Machine Learning Models at PayPal,Predictive ML,fraud detection,2021,https://medium.com/paypal-tech/machine-learning-model-ci-cd-and-shadow-platform-8c4f44998c78
Google,Tech,Suggest past photos to look at,A snapshot of AI-powered reminiscing in Google Photos,CV,product feature,2021,https://medium.com/people-ai-research/a-snapshot-of-ai-powered-reminiscing-in-google-photos-5a05d2f2aa46
Scribd,Media and streaming,Recommend content to read,Embedding-based Retrieval at Scribd,Predictive ML,recommender system,2021,https://tech.scribd.com/blog/2021/embedding-based-retrieval-scribd.html
Wayfair,E-commerce and retail,Recommend furniture items,MARS: Transformer Networks for Sequential Recommendation,Predictive ML,recommender system,2021,https://www.aboutwayfair.com/careers/tech-blog/mars-transformer-networks-for-sequential-recommendation
Swiggy,Delivery and mobility,Rank food dishes in search,Using Deep Learning for Ranking in Dish Search,Predictive ML,"recommender system,search",2021,https://bytes.swiggy.com/using-deep-learning-for-ranking-in-dish-search-4df2772dddce
Walmart,E-commerce and retail,Categorize e-commerce products,Deep Learning: Product Categorization and Shelving,Predictive ML,item classification,2021,https://medium.com/walmartglobaltech/deep-learning-product-categorization-and-shelving-630571e81e96
Lifen,Tech,Recognize PDF layout,Fast graph-based layout detection,Predictive ML,product feature,2021,https://medium.com/lifen-engineering/fast-graph-based-layout-detection-19fc7ab11b17
Nordstrom,E-commerce and retail,Generate outfit combinations,AI-Created Outfits,CV,"product feature,recommender system",2021,https://medium.com/tech-at-nordstrom/ai-created-outfits-9529300a1af3
PayPal,Fintech and banking,Recommend financial products,Cross-Selling Optimization Using Deep Learning,Predictive ML,propensity to buy,2021,https://medium.com/paypal-tech/a-deep-learning-based-approach-to-optimizing-actions-e1ae9d1df152
Slack,Tech,Predict Slack connect invites,Email Classification,Predictive ML,product feature,2021,https://slack.engineering/email-classification/
Swiggy,Delivery and mobility,Rank restaurants in search,Learning To Rank Restaurants,Predictive ML,search,2021,https://bytes.swiggy.com/learning-to-rank-restaurants-c6a69ba4b330
New York Times,Media and streaming,Recommend content to read,Machine Learning and Reader Input Help Us Recommend Articles,Predictive ML,recommender system,2021,https://open.nytimes.com/we-recommend-articles-with-a-little-help-from-our-friends-machine-learning-and-reader-input-e17e85d6cf04
Pinterest,Social platforms,Recommend bids for advertizers,Advertiser Recommendation Systems at Pinterest,Predictive ML,"recommender system,ad ranking / targeting",2021,https://medium.com/pinterest-engineering/advertiser-recommendation-systems-at-pinterest-ccb255fbde20
Wayfair,E-commerce and retail,Optimize paid media marketing,Contextual Bandit for Marketing Treatment Optimization,Predictive ML,ad ranking / targeting,2021,https://www.aboutwayfair.com/careers/tech-blog/contextual-bandit-for-marketing-treatment-optimization
Slack,Tech,Detect spam invites,Blocking Slack Invite Spam With Machine Learning,Predictive ML,spam / content moderation,2021,https://slack.engineering/blocking-slack-invite-spam-with-machine-learning/
Scribd,Media and streaming,Classify documents,Categorizing user-uploaded documents,Predictive ML,item classification,2021,https://tech.scribd.com/blog/2021/categorizing-user-uploaded-documents.html
Datto,Tech,Predict hard drive failures,Predicting Hard Drive Failure with Machine Learning,Predictive ML,"ops,product feature",2021,https://datto.engineering/post/predicting-hard-drive-failure-with-machine-learning
Grammarly,Tech,Detect grammatical errors,"Grammatical Error Correction: Tag, Not Rewrite",Generative AI & LLM,product feature,2021,https://www.grammarly.com/blog/engineering/gec-tag-not-rewrite/
Dropbox,Tech,Search by image content ,How image search works at Dropbox,CV,search,2021,https://dropbox.tech/machine-learning/how-image-search-works-at-dropbox
Grubhub,Delivery and mobility,Forecast volume order,“I See Tacos In Your Future”: Order Volume Forecasting at Grubhub,Predictive ML,demand forecasting,2021,https://bytes.grubhub.com/i-see-tacos-in-your-future-order-volume-forecasting-at-grubhub-44d47ad08d5b
OLX,E-commerce and retail,Recommend e-commerce items,Item2Vec: Neural Item Embeddings to enhance recommendations,Predictive ML,recommender system,2021,https://tech.olx.com/item2vec-neural-item-embeddings-to-enhance-recommendations-1fd948a6f293
Zillow,E-commerce and retail,Recommend similar homes ,Improving Recommendation Quality by Tapping into Listing Text,NLP,recommender system,2021,https://www.zillow.com/tech/improve-quality-listing-text/
Bumble,Social platforms,Detect rude messages,Multilingual message content moderation at scale (part 1),NLP,spam / content moderation,2021,https://medium.com/bumble-tech/multilingual-message-content-moderation-at-scale-ddd0da1e23ed
Bumble,Social platforms,Detect rude messages,Multilingual message content moderation at scale (part 2),NLP,spam / content moderation,2021,https://medium.com/bumble-tech/multilingual-message-content-moderation-at-scale-7ea562e29e25
Microsoft,Tech,Classify cloud workload types,How we used ML — and heuristic data labeling — to help customers with their cloud migration,Predictive ML,ops,2021,https://medium.com/data-science-at-microsoft/how-we-used-ml-and-heuristic-data-labeling-to-help-customers-with-their-cloud-migration-d3af7ff020fc
Wayfair,E-commerce and retail,Show relevant content to new customers,Share of Voice Optimization Engine,Predictive ML,content personalization,2021,https://www.aboutwayfair.com/careers/tech-blog/share-of-voice-optimization-engine
Wayfair,E-commerce and retail,Optimize digital ads,Building Scalable and Performant Marketing ML Systems at Wayfair,Predictive ML,"propensity to buy,ad ranking / targeting",2021,https://www.aboutwayfair.com/careers/tech-blog/building-scalable-and-performant-marketing-ml-systems-at-wayfair
Oda,Delivery and mobility,Predict driver's non-driving time,How we went from zero insight to predicting service time with a machine learning model — Part 1,Predictive ML,"ETA prediction,ops",2021,https://medium.com/oda-product-tech/how-we-went-from-zero-insight-to-predicting-service-time-with-a-machine-learning-model-part-1-516b9545d02f
